asin,sku,platform,date,organic_sales,paid_sales,total_sales,units_sold,cost_per_unit,selling_price,margin_per_unit,inventory_value,days_of_supply
B0LVSNUJZ,SKU-00046,walmart,2025-07-29 13:02:28.163485,9.39,5.76,15.14,0,6.59,15.14,8.56,638.54,47
BA7TZ0YNC,SKU-00047,walmart,2025-07-29 13:02:28.163485,36.89,5.41,42.31,1,26.52,42.31,15.79,4240.73,50
BXLL4ZKLO,SKU-00048,walmart,2025-07-29 13:02:28.163485,194.85,81.61,276.46,4,43.84,69.12,25.28,2998.12,48
BOKEP7Y6W,SKU-00049,amazon,2025-07-29 13:02:28.163485,113.34,86.29,199.64,4,16.55,49.91,33.36,1233.68,19
BKTAKPUXQ,SKU-00050,walmart,2025-07-29 13:02:28.163485,70.44,73.12,143.56,3,18.45,47.85,29.4,2868.13,69
BXAJI0Y6D,SKU-00001,walmart,2025-07-30 13:02:28.163485,235.28,88.39,323.67,18,10.11,17.98,7.87,1121.66,21
BPBHSAHXT,SKU-00002,amazon,2025-07-30 13:02:28.163485,201.52,99.09,300.61,7,20.94,42.94,22.01,1498.27,70
BHV3A3ZMF,SKU-00003,amazon,2025-07-30 13:02:28.163485,51.06,18.41,69.47,2,18.97,34.74,15.76,2014.51,64
B8MDD4V30,SKU-00004,amazon,2025-07-30 13:02:28.163485,133.39,28.1,161.49,2,37.2,80.74,43.54,7385.2,64
BT9NT3W5U,SKU-00005,walmart,2025-07-30 13:02:28.163485,167.51,149.37,316.88,7,29.71,45.27,15.56,3526.22,84
BZBIKCIDK,SKU-00006,walmart,2025-07-30 13:02:28.163485,58.1,99.34,157.44,2,54.44,78.72,24.28,10653.07,31
BWNNHJ7XV,SKU-00007,walmart,2025-07-30 13:02:28.163485,46.3,56.85,103.15,1,40.62,103.15,62.53,8008.93,61
BG0FN9XUY,SKU-00008,walmart,2025-07-30 13:02:28.163485,93.8,70.79,164.59,2,48.7,82.29,33.59,9737.95,41
B41IBLJH7,SKU-00009,walmart,2025-07-30 13:02:28.163485,130.19,30.12,160.31,9,9.97,17.81,7.84,1109.02,74
B5LXO6QJI,SKU-00010,amazon,2025-07-30 13:02:28.163485,146.53,35.23,181.76,2,53.74,90.88,37.14,4794.74,86
BUJV6OH9S,SKU-00011,walmart,2025-07-30 13:02:28.163485,16.12,11.67,27.79,0,11.02,27.79,16.77,720.47,52
BDBDW2PCN,SKU-00012,walmart,2025-07-30 13:02:28.163485,39.58,17.63,57.21,0,24.81,57.21,32.41,3542.38,17
B9T84AZYT,SKU-00013,amazon,2025-07-30 13:02:28.163485,178.23,36.9,215.12,5,15.29,43.02,27.74,1031.07,32
BJXEPQ85J,SKU-00014,amazon,2025-07-30 13:02:28.163485,65.42,61.21,126.63,1,84.71,126.63,41.93,14565.29,17
BSG65KXVF,SKU-00015,walmart,2025-07-30 13:02:28.163485,73.94,65.44,139.38,4,12.4,34.84,22.45,1807.53,18
B1T2TALA7,SKU-00016,walmart,2025-07-30 13:02:28.163485,45.08,5.56,50.64,0,33.93,50.64,16.72,3431.03,35
B53LC58DR,SKU-00017,walmart,2025-07-30 13:02:28.163485,45.73,47.97,93.7,1,63.07,93.7,30.63,12323.17,47
BC11ERTJ5,SKU-00018,walmart,2025-07-30 13:02:28.163485,51.26,14.41,65.67,1,42.11,65.67,23.57,3198.99,40
BPHT0HL9X,SKU-00019,walmart,2025-07-30 13:02:28.163485,119.92,46.38,166.3,10,6.44,16.63,10.19,330.24,20
BPSEIMVIH,SKU-00020,amazon,2025-07-30 13:02:28.163485,84.78,59.2,143.98,2,34.43,71.99,37.56,2563.85,70
BCWI64CIY,SKU-00021,amazon,2025-07-30 13:02:28.163485,28.67,7.85,36.52,0,14.92,36.52,21.6,1781.6,88
BHE7UR23G,SKU-00022,amazon,2025-07-30 13:02:28.163485,100.98,26.25,127.23,1,41.98,127.23,85.25,8069.9,33
BDPPQ0Y9D,SKU-00023,walmart,2025-07-30 13:02:28.163485,17.64,13.75,31.39,1,20.21,31.39,11.19,3027.39,74
BOM5IGQPK,SKU-00024,amazon,2025-07-30 13:02:28.163485,112.69,36.94,149.63,2,27.79,74.81,47.03,2381.66,71
BI7P5TB94,SKU-00025,amazon,2025-07-30 13:02:28.163485,97.16,23.29,120.44,2,25.16,60.22,35.07,2442.15,65
B874FRHOC,SKU-00026,amazon,2025-07-30 13:02:28.163485,57.37,11.11,68.48,0,37.54,68.48,30.94,6678.56,61
BN9J2QP89,SKU-00027,amazon,2025-07-30 13:02:28.163485,30.95,6.37,37.32,0,17.87,37.32,19.45,1880.54,76
BUZFK8UT0,SKU-00028,walmart,2025-07-30 13:02:28.163485,279.95,72.86,352.8,7,26.23,50.4,24.17,2901.71,40
BCVS4F8CG,SKU-00029,amazon,2025-07-30 13:02:28.163485,20.32,12.18,32.5,0,12.35,32.5,20.15,1358.95,65
BVYIE6IVW,SKU-00030,amazon,2025-07-30 13:02:28.163485,110.52,28.24,138.76,9,7.99,15.42,7.42,825.33,42
BPVS7HZIO,SKU-00031,amazon,2025-07-30 13:02:28.163485,44.03,26.0,70.03,1,24.35,70.03,45.67,1922.65,62
BYKL1CQ99,SKU-00032,amazon,2025-07-30 13:02:28.163485,20.53,11.21,31.74,0,16.57,31.74,15.17,2240.23,44
BCHJ755NF,SKU-00033,walmart,2025-07-30 13:02:28.163485,45.09,46.57,91.66,4,9.17,22.92,13.75,542.35,46
B4ZW9XA3K,SKU-00034,walmart,2025-07-30 13:02:28.163485,129.15,23.87,153.02,1,62.39,153.02,90.63,10187.53,49
BX7EEDTJV,SKU-00035,amazon,2025-07-30 13:02:28.163485,46.9,5.63,52.53,2,16.57,26.26,9.69,1959.09,73
BZHWJR64D,SKU-00036,walmart,2025-07-30 13:02:28.163485,80.54,13.98,94.52,1,33.91,94.52,60.61,5332.23,34
BPJA1WJ0T,SKU-00037,amazon,2025-07-30 13:02:28.163485,54.55,61.87,116.42,1,63.0,116.42,53.43,11423.72,69
BPAC56T4U,SKU-00038,amazon,2025-07-30 13:02:28.163485,54.15,28.66,82.82,3,14.11,27.61,13.49,1444.06,78
BFEL6246H,SKU-00039,walmart,2025-07-30 13:02:28.163485,51.47,43.26,94.73,1,60.42,94.73,34.31,3685.21,87
BID25OWF7,SKU-00040,walmart,2025-07-30 13:02:28.163485,25.83,13.81,39.63,1,15.28,39.63,24.35,1708.83,48
B5935A0L7,SKU-00041,walmart,2025-07-30 13:02:28.163485,153.44,9.82,163.26,4,25.81,40.82,15.0,1347.44,54
B253J2D54,SKU-00042,walmart,2025-07-30 13:02:28.163485,48.81,38.74,87.55,1,31.62,87.55,55.92,3866.7,60
BI3QK2IAG,SKU-00043,walmart,2025-07-30 13:02:28.163485,112.25,105.19,217.44,6,17.86,36.24,18.38,2581.79,79
BL58KXO9T,SKU-00044,amazon,2025-07-30 13:02:28.163485,25.32,4.96,30.28,0,16.44,30.28,13.84,2532.18,37
B7E8G8JDP,SKU-00045,walmart,2025-07-30 13:02:28.163485,71.44,20.38,91.82,1,59.97,91.82,31.85,10808.11,39
B0LVSNUJZ,SKU-00046,amazon,2025-07-30 13:02:28.163485,84.42,34.68,119.1,3,16.06,39.7,23.64,2929.52,78
BA7TZ0YNC,SKU-00047,walmart,2025-07-30 13:02:28.163485,137.44,55.11,192.54,3,44.63,64.18,19.56,8434.28,33
BXLL4ZKLO,SKU-00048,walmart,2025-07-30 13:02:28.163485,49.84,7.77,57.61,1,33.05,57.61,24.56,2527.04,28
BOKEP7Y6W,SKU-00049,amazon,2025-07-30 13:02:28.163485,38.12,14.63,52.76,0,23.1,52.76,29.66,4262.59,31
BKTAKPUXQ,SKU-00050,amazon,2025-07-30 13:02:28.163485,23.07,6.91,29.98,1,14.79,29.98,15.18,2201.89,50
BXAJI0Y6D,SKU-00001,amazon,2025-07-31 13:02:28.163485,159.76,79.95,239.7,7,14.18,34.24,20.07,2346.38,35
BPBHSAHXT,SKU-00002,amazon,2025-07-31 13:02:28.163485,48.78,42.56,91.34,3,13.23,30.45,17.22,1813.41,41
BHV3A3ZMF,SKU-00003,walmart,2025-07-31 13:02:28.163485,32.9,33.66,66.55,1,23.37,66.55,43.18,2068.84,31
B8MDD4V30,SKU-00004,walmart,2025-07-31 13:02:28.163485,217.52,110.08,327.61,16,9.39,20.48,11.09,1721.53,64
BT9NT3W5U,SKU-00005,amazon,2025-07-31 13:02:28.163485,22.58,17.4,39.98,0,20.28,39.98,19.7,2084.0,74
BZBIKCIDK,SKU-00006,walmart,2025-07-31 13:02:28.163485,89.48,75.86,165.34,7,13.58,23.62,10.04,1554.3,49
BWNNHJ7XV,SKU-00007,amazon,2025-07-31 13:02:28.163485,158.05,37.48,195.52,4,21.09,48.88,27.79,1649.86,50
BG0FN9XUY,SKU-00008,amazon,2025-07-31 13:02:28.163485,43.16,16.46,59.62,0,27.28,59.62,32.34,4396.52,50
B41IBLJH7,SKU-00009,walmart,2025-07-31 13:02:28.163485,74.94,49.08,124.02,1,72.75,124.02,51.27,13921.1,58
B5LXO6QJI,SKU-00010,walmart,2025-07-31 13:02:28.163485,118.0,8.38,126.39,1,85.18,126.39,41.21,7387.44,27
BUJV6OH9S,SKU-00011,amazon,2025-07-31 13:02:28.163485,53.49,7.61,61.1,3,11.26,20.37,9.1,1689.59,35
BDBDW2PCN,SKU-00012,walmart,2025-07-31 13:02:28.163485,88.54,41.34,129.89,2,20.09,64.94,44.85,2060.6,44
B9T84AZYT,SKU-00013,amazon,2025-07-31 13:02:28.163485,80.34,23.64,103.98,1,67.11,103.98,36.87,11640.0,30
BJXEPQ85J,SKU-00014,amazon,2025-07-31 13:02:28.163485,47.86,49.87,97.73,4,15.13,24.43,9.3,818.48,59
BSG65KXVF,SKU-00015,amazon,2025-07-31 13:02:28.163485,78.21,41.59,119.81,5,11.25,23.96,12.71,1574.61,32
B1T2TALA7,SKU-00016,amazon,2025-07-31 13:02:28.163485,194.96,24.41,219.36,7,20.67,31.34,10.66,2255.24,83
B53LC58DR,SKU-00017,amazon,2025-07-31 13:02:28.163485,118.69,44.18,162.87,8,9.88,20.36,10.48,1185.22,19
BC11ERTJ5,SKU-00018,walmart,2025-07-31 13:02:28.163485,239.05,53.1,292.15,4,24.23,73.04,48.81,4279.99,52
BPHT0HL9X,SKU-00019,walmart,2025-07-31 13:02:28.163485,37.65,23.89,61.54,3,6.83,20.51,13.68,1256.97,90
BPSEIMVIH,SKU-00020,walmart,2025-07-31 13:02:28.163485,65.23,23.35,88.58,1,54.5,88.58,34.08,3513.39,36
BCWI64CIY,SKU-00021,amazon,2025-07-31 13:02:28.163485,37.94,14.33,52.27,0,16.03,52.27,36.24,1306.48,71
BHE7UR23G,SKU-00022,walmart,2025-07-31 13:02:28.163485,26.09,6.01,32.1,0,19.84,32.1,12.25,3678.78,77
BDPPQ0Y9D,SKU-00023,walmart,2025-07-31 13:02:28.163485,8.04,5.02,13.06,0,5.34,13.06,7.72,282.1,49
BOM5IGQPK,SKU-00024,amazon,2025-07-31 13:02:28.163485,39.82,6.32,46.14,0,24.88,46.14,21.26,2332.96,41
BI7P5TB94,SKU-00025,amazon,2025-07-31 13:02:28.163485,184.73,60.28,245.01,5,32.92,49.0,16.08,4570.84,55
B874FRHOC,SKU-00026,walmart,2025-07-31 13:02:28.163485,19.6,4.13,23.72,1,12.52,23.72,11.2,1427.85,42
BN9J2QP89,SKU-00027,amazon,2025-07-31 13:02:28.163485,14.34,18.99,33.33,1,14.2,33.33,19.13,1283.57,73
BUZFK8UT0,SKU-00028,amazon,2025-07-31 13:02:28.163485,48.73,95.27,144.01,3,21.86,48.0,26.14,1774.33,32
BCVS4F8CG,SKU-00029,walmart,2025-07-31 13:02:28.163485,76.64,23.15,99.78,4,11.13,24.95,13.81,2130.88,81
BVYIE6IVW,SKU-00030,amazon,2025-07-31 13:02:28.163485,57.83,6.49,64.33,0,38.32,64.33,26.0,2562.41,68
BPVS7HZIO,SKU-00031,amazon,2025-07-31 13:02:28.163485,41.48,6.96,48.44,2,10.14,24.22,14.08,1978.25,25
BYKL1CQ99,SKU-00032,walmart,2025-07-31 13:02:28.163485,32.56,25.6,58.15,3,11.3,19.38,8.08,1403.99,30
BCHJ755NF,SKU-00033,amazon,2025-07-31 13:02:28.163485,97.4,22.72,120.12,3,18.99,40.04,21.05,1597.71,16
B4ZW9XA3K,SKU-00034,amazon,2025-07-31 13:02:28.163485,58.75,3.81,62.56,0,25.42,62.56,37.15,1880.17,63
BX7EEDTJV,SKU-00035,amazon,2025-07-31 13:02:28.163485,42.78,24.9,67.68,2,20.42,33.84,13.42,1749.36,77
BZHWJR64D,SKU-00036,walmart,2025-07-31 13:02:28.163485,52.7,6.29,58.99,1,32.34,58.99,26.64,4776.5,36
BPJA1WJ0T,SKU-00037,amazon,2025-07-31 13:02:28.163485,9.39,6.13,15.52,0,10.82,15.52,4.69,2089.95,47
BPAC56T4U,SKU-00038,amazon,2025-07-31 13:02:28.163485,29.92,24.57,54.49,0,17.97,54.49,36.52,3453.65,47
BFEL6246H,SKU-00039,walmart,2025-07-31 13:02:28.163485,69.55,82.01,151.55,3,29.96,50.52,20.56,5133.05,87
BID25OWF7,SKU-00040,walmart,2025-07-31 13:02:28.163485,105.34,38.5,143.84,4,14.92,35.96,21.04,2918.11,58
B5935A0L7,SKU-00041,amazon,2025-07-31 13:02:28.163485,206.68,58.79,265.47,5,23.81,53.09,29.28,1901.45,78
B253J2D54,SKU-00042,amazon,2025-07-31 13:02:28.163485,156.76,60.84,217.61,3,37.54,72.54,35.0,3015.04,61
BI3QK2IAG,SKU-00043,walmart,2025-07-31 13:02:28.163485,186.09,54.55,240.65,6,17.83,40.11,22.28,2833.91,75
BL58KXO9T,SKU-00044,amazon,2025-07-31 13:02:28.163485,31.28,8.46,39.74,0,27.34,39.74,12.4,3973.12,29
B7E8G8JDP,SKU-00045,amazon,2025-07-31 13:02:28.163485,11.19,4.48,15.67,0,9.71,15.67,5.96,866.35,60
B0LVSNUJZ,SKU-00046,amazon,2025-07-31 13:02:28.163485,82.67,16.19,98.86,1,63.7,98.86,35.16,5555.17,15
BA7TZ0YNC,SKU-00047,amazon,2025-07-31 13:02:28.163485,26.29,34.31,60.6,3,7.05,20.2,13.15,1248.37,23
BXLL4ZKLO,SKU-00048,walmart,2025-07-31 13:02:28.163485,107.26,22.51,129.77,2,22.71,64.88,42.18,2238.49,43
BOKEP7Y6W,SKU-00049,amazon,2025-07-31 13:02:28.163485,48.7,9.49,58.19,2,17.64,29.09,11.45,1228.89,87
BKTAKPUXQ,SKU-00050,walmart,2025-07-31 13:02:28.163485,109.71,31.9,141.61,3,19.38,47.2,27.83,1840.1,21
BXAJI0Y6D,SKU-00001,walmart,2025-08-01 13:02:28.163485,114.87,18.52,133.38,2,43.31,66.69,23.38,3758.45,41
BPBHSAHXT,SKU-00002,amazon,2025-08-01 13:02:28.163485,58.79,45.41,104.2,6,9.29,17.37,8.07,863.41,74
BHV3A3ZMF,SKU-00003,walmart,2025-08-01 13:02:28.163485,32.05,72.87,104.92,1,63.04,104.92,41.87,10953.48,44
B8MDD4V30,SKU-00004,amazon,2025-08-01 13:02:28.163485,85.0,7.07,92.07,1,33.61,92.07,58.46,6484.02,31
BT9NT3W5U,SKU-00005,walmart,2025-08-01 13:02:28.163485,21.94,8.99,30.93,0,11.99,30.93,18.94,2380.6,39
BZBIKCIDK,SKU-00006,walmart,2025-08-01 13:02:28.163485,148.2,79.89,228.08,4,18.7,57.02,38.32,2158.07,25
BWNNHJ7XV,SKU-00007,walmart,2025-08-01 13:02:28.163485,116.05,49.04,165.09,4,21.44,41.27,19.83,3471.99,81
BG0FN9XUY,SKU-00008,walmart,2025-08-01 13:02:28.163485,29.42,15.19,44.61,1,16.67,44.61,27.94,2125.55,21
B41IBLJH7,SKU-00009,amazon,2025-08-01 13:02:28.163485,122.34,42.09,164.43,2,54.57,82.22,27.65,7527.06,73
B5LXO6QJI,SKU-00010,walmart,2025-08-01 13:02:28.163485,147.84,33.61,181.45,3,19.26,60.48,41.22,3658.6,18
BUJV6OH9S,SKU-00011,amazon,2025-08-01 13:02:28.163485,29.86,13.32,43.18,0,19.74,43.18,23.44,2678.73,67
BDBDW2PCN,SKU-00012,amazon,2025-08-01 13:02:28.163485,70.85,58.9,129.75,1,79.04,129.75,50.71,6449.63,15
B9T84AZYT,SKU-00013,amazon,2025-08-01 13:02:28.163485,71.79,96.73,168.52,4,22.06,42.13,20.07,1875.52,75
BJXEPQ85J,SKU-00014,amazon,2025-08-01 13:02:28.163485,223.15,35.87,259.03,3,46.29,86.34,40.05,2455.86,37
BSG65KXVF,SKU-00015,amazon,2025-08-01 13:02:28.163485,216.03,43.45,259.48,14,12.65,18.53,5.88,2329.18,86
B1T2TALA7,SKU-00016,walmart,2025-08-01 13:02:28.163485,8.1,6.12,14.22,0,5.71,14.22,8.5,896.82,25
B53LC58DR,SKU-00017,amazon,2025-08-01 13:02:28.163485,118.49,39.84,158.34,9,6.72,17.59,10.88,1256.41,30
BC11ERTJ5,SKU-00018,walmart,2025-08-01 13:02:28.163485,16.09,2.78,18.87,0,8.11,18.87,10.75,1088.63,59
BPHT0HL9X,SKU-00019,amazon,2025-08-01 13:02:28.163485,28.6,5.5,34.1,1,16.08,34.1,18.02,950.01,46
BPSEIMVIH,SKU-00020,walmart,2025-08-01 13:02:28.163485,26.76,3.94,30.69,0,14.6,30.69,16.1,1696.29,87
BCWI64CIY,SKU-00021,walmart,2025-08-01 13:02:28.163485,41.38,15.09,56.47,1,35.15,56.47,21.32,6159.14,19
BHE7UR23G,SKU-00022,amazon,2025-08-01 13:02:28.163485,11.54,3.75,15.29,0,7.75,15.29,7.54,756.49,45
BDPPQ0Y9D,SKU-00023,amazon,2025-08-01 13:02:28.163485,43.61,9.27,52.87,0,27.62,52.87,25.25,3772.79,24
BOM5IGQPK,SKU-00024,walmart,2025-08-01 13:02:28.163485,140.06,16.19,156.25,6,11.21,26.04,14.83,1529.68,81
BI7P5TB94,SKU-00025,walmart,2025-08-01 13:02:28.163485,116.06,73.07,189.13,6,19.38,31.52,12.15,1807.9,59
B874FRHOC,SKU-00026,amazon,2025-08-01 13:02:28.163485,63.57,23.8,87.37,2,26.8,43.68,16.88,5336.07,73
BN9J2QP89,SKU-00027,walmart,2025-08-01 13:02:28.163485,21.48,0.9,22.39,0,8.6,22.39,13.79,939.68,72
BUZFK8UT0,SKU-00028,amazon,2025-08-01 13:02:28.163485,34.92,15.21,50.13,0,19.67,50.13,30.46,1029.43,40
BCVS4F8CG,SKU-00029,amazon,2025-08-01 13:02:28.163485,117.41,75.57,192.98,2,56.27,96.49,40.22,6713.22,40
BVYIE6IVW,SKU-00030,amazon,2025-08-01 13:02:28.163485,6.55,8.29,14.84,0,8.0,14.84,6.84,780.19,85
BPVS7HZIO,SKU-00031,amazon,2025-08-01 13:02:28.163485,57.28,20.04,77.31,2,12.52,38.66,26.13,1611.32,70
BYKL1CQ99,SKU-00032,amazon,2025-08-01 13:02:28.163485,31.7,20.96,52.65,0,18.99,52.65,33.66,1738.64,51
BCHJ755NF,SKU-00033,amazon,2025-08-01 13:02:28.163485,27.56,4.58,32.14,0,10.37,32.14,21.77,963.17,74
B4ZW9XA3K,SKU-00034,walmart,2025-08-01 13:02:28.163485,55.46,7.93,63.39,2,18.45,31.69,13.24,3200.74,16
BX7EEDTJV,SKU-00035,amazon,2025-08-01 13:02:28.163485,43.8,14.91,58.71,0,31.03,58.71,27.68,2623.44,50
BZHWJR64D,SKU-00036,amazon,2025-08-01 13:02:28.163485,113.11,41.0,154.1,2,48.47,77.05,28.58,3884.36,43
BPJA1WJ0T,SKU-00037,amazon,2025-08-01 13:02:28.163485,17.84,6.61,24.44,0,15.11,24.44,9.33,1617.05,21
BPAC56T4U,SKU-00038,walmart,2025-08-01 13:02:28.163485,134.5,22.35,156.85,3,34.27,52.28,18.01,2065.16,80
BFEL6246H,SKU-00039,walmart,2025-08-01 13:02:28.163485,57.62,36.9,94.51,2,32.43,47.26,14.83,3725.88,78
BID25OWF7,SKU-00040,walmart,2025-08-01 13:02:28.163485,33.79,48.87,82.66,1,52.1,82.66,30.56,3303.2,81
B5935A0L7,SKU-00041,walmart,2025-08-01 13:02:28.163485,73.05,17.66,90.71,1,61.89,90.71,28.82,12327.71,56
B253J2D54,SKU-00042,walmart,2025-08-01 13:02:28.163485,52.46,20.56,73.02,1,30.77,73.02,42.26,2106.96,84
BI3QK2IAG,SKU-00043,walmart,2025-08-01 13:02:28.163485,176.37,69.92,246.29,6,23.7,41.05,17.35,1313.45,15
BL58KXO9T,SKU-00044,walmart,2025-08-01 13:02:28.163485,193.63,103.2,296.84,4,48.1,74.21,26.11,7544.38,88
B7E8G8JDP,SKU-00045,amazon,2025-08-01 13:02:28.163485,101.18,25.36,126.54,1,55.11,126.54,71.43,4385.05,53
B0LVSNUJZ,SKU-00046,walmart,2025-08-01 13:02:28.163485,50.09,36.24,86.32,1,60.37,86.32,25.96,5010.57,20
BA7TZ0YNC,SKU-00047,walmart,2025-08-01 13:02:28.163485,32.75,29.52,62.27,2,18.44,31.13,12.69,2717.21,71
BXLL4ZKLO,SKU-00048,amazon,2025-08-01 13:02:28.163485,35.05,12.02,47.07,0,23.79,47.07,23.28,2418.17,46
BOKEP7Y6W,SKU-00049,walmart,2025-08-01 13:02:28.163485,28.15,17.97,46.12,0,25.58,46.12,20.54,4311.77,67
BKTAKPUXQ,SKU-00050,walmart,2025-08-01 13:02:28.163485,51.57,30.24,81.81,1,34.23,81.81,47.58,5657.99,65
BXAJI0Y6D,SKU-00001,amazon,2025-08-02 13:02:28.163485,80.44,25.31,105.74,1,69.34,105.74,36.4,5835.26,72
BPBHSAHXT,SKU-00002,amazon,2025-08-02 13:02:28.163485,14.39,9.47,23.86,0,8.99,23.86,14.88,1000.25,79
BHV3A3ZMF,SKU-00003,walmart,2025-08-02 13:02:28.163485,115.12,31.13,146.25,1,53.56,146.25,92.69,3608.51,58
B8MDD4V30,SKU-00004,amazon,2025-08-02 13:02:28.163485,45.97,16.86,62.83,1,43.14,62.83,19.69,5020.3,84
BT9NT3W5U,SKU-00005,amazon,2025-08-02 13:02:28.163485,64.34,17.58,81.92,2,22.02,40.96,18.94,3206.89,51
BZBIKCIDK,SKU-00006,amazon,2025-08-02 13:02:28.163485,62.89,27.89,90.78,1,53.29,90.78,37.49,7276.89,20
BWNNHJ7XV,SKU-00007,walmart,2025-08-02 13:02:28.163485,78.77,40.84,119.61,5,11.09,23.92,12.83,1449.05,43
BG0FN9XUY,SKU-00008,walmart,2025-08-02 13:02:28.163485,85.89,35.67,121.56,2,41.25,60.78,19.53,4059.01,56
B41IBLJH7,SKU-00009,amazon,2025-08-02 13:02:28.163485,41.1,28.24,69.34,0,46.36,69.34,22.98,5214.1,48
B5LXO6QJI,SKU-00010,walmart,2025-08-02 13:02:28.163485,83.82,31.89,115.72,2,30.93,57.86,26.93,4816.95,33
BUJV6OH9S,SKU-00011,amazon,2025-08-02 13:02:28.163485,26.27,8.97,35.24,0,16.14,35.24,19.09,1433.53,77
BDBDW2PCN,SKU-00012,walmart,2025-08-02 13:02:28.163485,178.39,50.47,228.85,9,17.54,25.43,7.89,975.46,48
B9T84AZYT,SKU-00013,amazon,2025-08-02 13:02:28.163485,66.33,23.97,90.3,1,53.63,90.3,36.67,10436.9,52
BJXEPQ85J,SKU-00014,amazon,2025-08-02 13:02:28.163485,173.53,76.47,250.0,3,37.53,83.33,45.8,2180.87,88
BSG65KXVF,SKU-00015,walmart,2025-08-02 13:02:28.163485,128.01,57.37,185.38,3,42.03,61.79,19.76,5247.63,28
B1T2TALA7,SKU-00016,walmart,2025-08-02 13:02:28.163485,21.29,9.04,30.32,0,19.87,30.32,10.45,1920.79,63
B53LC58DR,SKU-00017,walmart,2025-08-02 13:02:28.163485,21.42,10.18,31.6,1,18.76,31.6,12.84,3665.89,47
BC11ERTJ5,SKU-00018,amazon,2025-08-02 13:02:28.163485,107.28,57.03,164.31,7,10.62,23.47,12.86,917.54,71
BPHT0HL9X,SKU-00019,walmart,2025-08-02 13:02:28.163485,31.45,43.83,75.28,3,8.29,25.09,16.8,964.04,87
BPSEIMVIH,SKU-00020,walmart,2025-08-02 13:02:28.163485,28.01,16.46,44.47,2,8.06,22.23,14.17,443.32,83
BCWI64CIY,SKU-00021,walmart,2025-08-02 13:02:28.163485,77.81,20.37,98.17,1,43.38,98.17,54.79,3155.5,72
BHE7UR23G,SKU-00022,walmart,2025-08-02 13:02:28.163485,158.37,83.46,241.83,6,20.69,40.3,19.62,3713.2,24
BDPPQ0Y9D,SKU-00023,amazon,2025-08-02 13:02:28.163485,89.1,46.22,135.32,6,7.78,22.55,14.77,1489.6,21
BOM5IGQPK,SKU-00024,walmart,2025-08-02 13:02:28.163485,65.29,39.94,105.23,1,71.63,105.23,33.6,5099.21,70
BI7P5TB94,SKU-00025,walmart,2025-08-02 13:02:28.163485,124.9,61.62,186.52,6,15.67,31.09,15.42,809.27,34
B874FRHOC,SKU-00026,walmart,2025-08-02 13:02:28.163485,235.3,19.83,255.13,7,16.55,36.45,19.9,2142.19,52
BN9J2QP89,SKU-00027,amazon,2025-08-02 13:02:28.163485,61.05,16.69,77.74,3,10.23,25.91,15.69,864.02,79
BUZFK8UT0,SKU-00028,walmart,2025-08-02 13:02:28.163485,54.03,23.34,77.37,1,36.86,77.37,40.5,2839.82,45
BCVS4F8CG,SKU-00029,walmart,2025-08-02 13:02:28.163485,21.82,9.96,31.78,1,12.53,31.78,19.25,2134.13,83
BVYIE6IVW,SKU-00030,walmart,2025-08-02 13:02:28.163485,33.12,4.16,37.28,0,20.57,37.28,16.71,1455.77,42
BPVS7HZIO,SKU-00031,walmart,2025-08-02 13:02:28.163485,60.91,11.01,71.92,1,47.23,71.92,24.7,6316.58,75
BYKL1CQ99,SKU-00032,amazon,2025-08-02 13:02:28.163485,228.87,77.18,306.05,6,18.74,51.01,32.26,2993.11,24
BCHJ755NF,SKU-00033,amazon,2025-08-02 13:02:28.163485,8.35,1.82,10.16,0,4.3,10.16,5.87,850.37,50
B4ZW9XA3K,SKU-00034,amazon,2025-08-02 13:02:28.163485,6.86,1.3,8.16,0,4.14,8.16,4.02,791.53,29
BX7EEDTJV,SKU-00035,walmart,2025-08-02 13:02:28.163485,106.19,55.52,161.71,2,31.34,80.86,49.52,6227.33,49
BZHWJR64D,SKU-00036,walmart,2025-08-02 13:02:28.163485,97.68,14.51,112.19,1,62.97,112.19,49.23,7768.17,81
BPJA1WJ0T,SKU-00037,amazon,2025-08-02 13:02:28.163485,142.29,32.39,174.67,4,25.82,43.67,17.85,3702.92,48
BPAC56T4U,SKU-00038,amazon,2025-08-02 13:02:28.163485,58.94,14.78,73.73,1,43.12,73.73,30.61,3435.32,71
BFEL6246H,SKU-00039,amazon,2025-08-02 13:02:28.163485,21.87,11.9,33.77,0,18.84,33.77,14.93,3012.27,49
BID25OWF7,SKU-00040,walmart,2025-08-02 13:02:28.163485,48.86,37.62,86.48,1,34.38,86.48,52.1,3922.23,15
B5935A0L7,SKU-00041,walmart,2025-08-02 13:02:28.163485,165.19,99.4,264.59,11,9.55,24.05,14.5,1662.44,20
B253J2D54,SKU-00042,walmart,2025-08-02 13:02:28.163485,23.91,10.09,34.01,0,20.1,34.01,13.9,2690.47,90
BI3QK2IAG,SKU-00043,amazon,2025-08-02 13:02:28.163485,87.53,67.77,155.29,3,34.69,51.76,17.07,2682.78,64
BL58KXO9T,SKU-00044,walmart,2025-08-02 13:02:28.163485,114.87,49.09,163.96,4,23.13,40.99,17.86,3150.8,23
B7E8G8JDP,SKU-00045,walmart,2025-08-02 13:02:28.163485,86.45,14.96,101.41,5,8.14,20.28,12.15,579.37,62
