campaign_id,platform,campaign_type,date,impressions,clicks,spend,sales,orders,acos,roas,cpc,ctr,conversion_rate
CAMP-000003,walmart,sponsored_display,2025-08-09 13:02:27.967686,2772,136,156.0,1071.84,13,0.146,6.87,1.15,4.94,9.967
CAMP-000004,walmart,sponsored_products,2025-08-09 13:02:27.967686,4507,266,480.07,485.9,17,0.988,1.01,1.8,5.911,6.541
CAMP-000005,walmart,sponsored_display,2025-08-09 13:02:27.967686,2281,65,50.78,93.38,1,0.544,1.84,0.78,2.892,2.424
CAMP-000006,walmart,sponsored_brands,2025-08-09 13:02:27.967686,1032,9,4.35,17.24,1,0.252,3.96,0.48,0.945,13.095
CAMP-000007,amazon,sponsored_brands,2025-08-09 13:02:27.967686,559,9,3.54,0.0,0,1.0,0.0,0.39,1.77,5.568
CAMP-000008,amazon,sponsored_brands,2025-08-09 13:02:27.967686,21359,559,352.74,455.46,14,0.774,1.29,0.63,2.618,2.669
CAMP-000009,amazon,sponsored_products,2025-08-09 13:02:27.967686,3766,97,79.16,243.82,7,0.325,3.08,0.82,2.601,8.122
CAMP-000010,amazon,sponsored_display,2025-08-09 13:02:27.967686,4609,203,138.58,1456.67,38,0.095,10.51,0.68,4.405,19.099
CAMP-000011,amazon,sponsored_display,2025-08-09 13:02:27.967686,6130,132,122.0,686.55,6,0.178,5.63,0.92,2.162,4.966
CAMP-000012,amazon,sponsored_products,2025-08-09 13:02:27.967686,8153,469,214.96,539.43,18,0.399,2.51,0.46,5.754,3.838
CAMP-000013,amazon,sponsored_display,2025-08-09 13:02:27.967686,10133,235,333.57,1267.66,21,0.263,3.8,1.42,2.325,8.965
CAMP-000014,walmart,sponsored_products,2025-08-09 13:02:27.967686,2500,66,109.44,126.5,3,0.865,1.16,1.66,2.673,5.375
CAMP-000015,amazon,sponsored_display,2025-08-09 13:02:27.967686,1476,40,29.43,253.34,5,0.116,8.61,0.74,2.712,14.647
CAMP-000016,walmart,sponsored_display,2025-08-09 13:02:27.967686,2520,79,64.24,87.05,2,0.738,1.35,0.81,3.135,2.635
CAMP-000017,amazon,sponsored_display,2025-08-09 13:02:27.967686,863,39,59.52,99.85,1,0.596,1.68,1.53,4.616,4.062
CAMP-000018,amazon,sponsored_products,2025-08-09 13:02:27.967686,2576,68,67.87,146.64,3,0.463,2.16,1.0,2.641,5.728
CAMP-000019,walmart,sponsored_display,2025-08-09 13:02:27.967686,7458,413,800.94,1816.44,69,0.441,2.27,1.94,5.543,16.91
CAMP-000020,walmart,sponsored_products,2025-08-09 13:02:27.967686,8201,46,18.19,57.17,2,0.318,3.14,0.4,0.562,6.493
CAMP-000021,amazon,sponsored_products,2025-08-09 13:02:27.967686,3478,123,121.58,1826.33,25,0.067,15.02,0.99,3.541,20.864
CAMP-000022,amazon,sponsored_products,2025-08-09 13:02:27.967686,3614,116,193.91,1123.07,12,0.173,5.79,1.67,3.228,10.816
CAMP-000023,walmart,sponsored_display,2025-08-09 13:02:27.967686,7012,481,174.43,5352.47,53,0.033,30.69,0.36,6.87,11.111
CAMP-000024,amazon,sponsored_display,2025-08-09 13:02:27.967686,5508,414,267.5,1142.32,44,0.234,4.27,0.65,7.518,10.81
CAMP-000025,amazon,sponsored_brands,2025-08-09 13:02:27.967686,9042,133,59.8,618.88,11,0.097,10.35,0.45,1.478,8.394
CAMP-000001,walmart,sponsored_brands,2025-08-10 13:02:27.967686,1990,21,11.05,90.65,2,0.122,8.21,0.53,1.105,9.898
CAMP-000002,walmart,sponsored_display,2025-08-10 13:02:27.967686,2609,70,72.0,204.23,10,0.353,2.84,1.03,2.719,15.376
CAMP-000003,walmart,sponsored_brands,2025-08-10 13:02:27.967686,2644,96,64.09,378.15,11,0.169,5.9,0.67,3.658,12.325
CAMP-000004,walmart,sponsored_products,2025-08-10 13:02:27.967686,1492,50,70.45,308.93,4,0.228,4.38,1.41,3.401,9.285
CAMP-000005,walmart,sponsored_display,2025-08-10 13:02:27.967686,334,12,8.22,0.0,0,1.0,0.0,0.69,3.616,3.726
CAMP-000006,amazon,sponsored_display,2025-08-10 13:02:27.967686,1284,39,19.14,63.99,1,0.299,3.34,0.49,3.06,4.186
CAMP-000007,amazon,sponsored_display,2025-08-10 13:02:27.967686,3853,140,131.66,963.62,12,0.137,7.32,0.94,3.636,8.971
CAMP-000008,amazon,sponsored_display,2025-08-10 13:02:27.967686,5111,525,307.06,1516.94,33,0.202,4.94,0.58,10.279,6.374
CAMP-000009,amazon,sponsored_display,2025-08-10 13:02:27.967686,4247,271,391.69,1321.13,39,0.296,3.37,1.45,6.402,14.528
CAMP-000010,amazon,sponsored_brands,2025-08-10 13:02:27.967686,1931,27,33.6,146.39,3,0.23,4.36,1.24,1.447,12.921
CAMP-000011,amazon,sponsored_brands,2025-08-10 13:02:27.967686,1357,154,96.64,90.95,2,1.063,0.94,0.63,11.395,1.634
CAMP-000012,walmart,sponsored_display,2025-08-10 13:02:27.967686,7189,479,523.12,2176.25,31,0.24,4.16,1.09,6.67,6.547
CAMP-000013,amazon,sponsored_brands,2025-08-10 13:02:27.967686,11320,423,349.56,2687.19,30,0.13,7.69,0.83,3.737,7.24
CAMP-000014,walmart,sponsored_brands,2025-08-10 13:02:27.967686,2591,54,22.61,72.25,2,0.313,3.19,0.42,2.11,4.515
CAMP-000015,walmart,sponsored_display,2025-08-10 13:02:27.967686,1307,15,19.74,31.02,1,0.636,1.57,1.32,1.209,8.056
CAMP-000016,amazon,sponsored_brands,2025-08-10 13:02:27.967686,763,23,27.29,47.33,1,0.577,1.73,1.19,3.061,4.511
CAMP-000017,amazon,sponsored_display,2025-08-10 13:02:27.967686,474,11,32.77,69.32,1,0.473,2.12,2.98,2.488,13.839
CAMP-000018,amazon,sponsored_products,2025-08-10 13:02:27.967686,1220,20,30.55,167.06,2,0.183,5.47,1.53,1.647,11.054
CAMP-000019,walmart,sponsored_display,2025-08-10 13:02:27.967686,5883,129,84.31,780.32,10,0.108,9.26,0.65,2.2,8.129
CAMP-000020,walmart,sponsored_display,2025-08-10 13:02:27.967686,14035,488,572.55,2166.24,62,0.264,3.78,1.17,3.478,12.76
CAMP-000021,amazon,sponsored_brands,2025-08-10 13:02:27.967686,1219,21,12.01,171.28,2,0.07,14.26,0.57,1.775,10.753
CAMP-000022,walmart,sponsored_products,2025-08-10 13:02:27.967686,4674,114,176.82,202.15,3,0.875,1.14,1.55,2.444,3.443
CAMP-000023,amazon,sponsored_products,2025-08-10 13:02:27.967686,1209,88,180.31,424.52,6,0.425,2.35,2.05,7.345,7.055
CAMP-000024,amazon,sponsored_products,2025-08-10 13:02:27.967686,3189,34,60.49,135.85,3,0.445,2.25,1.78,1.07,11.506
CAMP-000025,walmart,sponsored_display,2025-08-10 13:02:27.967686,1368,39,40.45,83.37,2,0.485,2.06,1.04,2.858,5.582
CAMP-000001,amazon,sponsored_brands,2025-08-11 13:02:27.967686,18423,289,145.04,1246.12,13,0.116,8.59,0.5,1.569,4.726
CAMP-000002,amazon,sponsored_display,2025-08-11 13:02:27.967686,17539,151,221.18,0.0,0,1.0,0.0,1.46,0.862,0.585
CAMP-000003,walmart,sponsored_products,2025-08-11 13:02:27.967686,991,15,19.55,44.45,1,0.44,2.27,1.3,1.517,11.547
CAMP-000004,walmart,sponsored_display,2025-08-11 13:02:27.967686,965,53,22.31,138.21,2,0.161,6.19,0.42,5.547,4.588
CAMP-000005,amazon,sponsored_products,2025-08-11 13:02:27.967686,21684,717,349.76,12862.29,129,0.027,36.77,0.49,3.311,18.025
CAMP-000006,amazon,sponsored_products,2025-08-11 13:02:27.967686,6821,375,348.73,3768.44,36,0.093,10.81,0.93,5.508,9.769
CAMP-000007,walmart,sponsored_products,2025-08-11 13:02:27.967686,19803,544,805.56,6861.3,78,0.117,8.52,1.48,2.749,14.37
CAMP-000008,amazon,sponsored_products,2025-08-11 13:02:27.967686,5221,182,129.13,1594.23,14,0.081,12.35,0.71,3.487,8.193
CAMP-000009,amazon,sponsored_display,2025-08-11 13:02:27.967686,1558,33,62.45,0.0,0,1.0,0.0,1.89,2.17,2.785
CAMP-000010,walmart,sponsored_display,2025-08-11 13:02:27.967686,80584,4719,2797.46,28795.45,331,0.097,10.29,0.59,5.857,7.015
CAMP-000011,amazon,sponsored_brands,2025-08-11 13:02:27.967686,1605,45,27.13,34.95,1,0.776,1.29,0.6,2.835,3.755
CAMP-000012,amazon,sponsored_brands,2025-08-11 13:02:27.967686,5621,229,166.4,568.41,11,0.293,3.42,0.73,4.079,4.804
CAMP-000013,amazon,sponsored_products,2025-08-11 13:02:27.967686,4521,197,101.34,655.67,12,0.155,6.47,0.51,4.375,6.575
CAMP-000014,walmart,sponsored_brands,2025-08-11 13:02:27.967686,6763,95,252.12,364.42,6,0.692,1.45,2.65,1.409,7.185
CAMP-000015,walmart,sponsored_products,2025-08-11 13:02:27.967686,24644,2974,4230.45,4791.79,199,0.883,1.13,1.42,12.069,6.702
CAMP-000016,amazon,sponsored_products,2025-08-11 13:02:27.967686,5627,262,102.6,895.65,18,0.115,8.73,0.39,4.656,7.048
CAMP-000017,walmart,sponsored_display,2025-08-11 13:02:27.967686,1298,18,13.39,47.39,1,0.283,3.54,0.74,1.406,10.802
CAMP-000018,amazon,sponsored_products,2025-08-11 13:02:27.967686,2774,77,78.71,469.86,7,0.168,5.97,1.02,2.799,10.257
CAMP-000019,walmart,sponsored_brands,2025-08-11 13:02:27.967686,1060,41,21.01,325.94,5,0.064,15.52,0.51,3.893,12.201
CAMP-000020,walmart,sponsored_brands,2025-08-11 13:02:27.967686,1954,73,75.83,1402.01,13,0.054,18.49,1.04,3.763,18.523
CAMP-000021,walmart,sponsored_display,2025-08-11 13:02:27.967686,8153,229,573.15,1102.97,14,0.52,1.92,2.5,2.82,6.402
CAMP-000022,amazon,sponsored_display,2025-08-11 13:02:27.967686,9995,198,192.37,3224.23,47,0.06,16.76,0.97,1.985,23.869
CAMP-000023,walmart,sponsored_brands,2025-08-11 13:02:27.967686,5492,206,368.5,520.86,13,0.707,1.41,1.79,3.766,6.786
CAMP-000024,walmart,sponsored_products,2025-08-11 13:02:27.967686,5169,310,257.7,2926.15,110,0.088,11.35,0.83,6.006,35.806
CAMP-000025,amazon,sponsored_brands,2025-08-11 13:02:27.967686,4432,42,13.4,467.54,7,0.029,34.9,0.32,0.968,18.761
CAMP-000001,amazon,sponsored_products,2025-08-12 13:02:27.967686,4743,191,269.43,2931.41,28,0.092,10.88,1.41,4.028,14.998
CAMP-000002,walmart,sponsored_brands,2025-08-12 13:02:27.967686,1216,32,26.05,205.05,4,0.127,7.87,0.81,2.686,15.302
CAMP-000003,walmart,sponsored_products,2025-08-12 13:02:27.967686,5916,83,200.19,227.91,2,0.878,1.14,2.41,1.409,3.171
CAMP-000004,walmart,sponsored_brands,2025-08-12 13:02:27.967686,24038,655,176.04,2151.63,71,0.082,12.22,0.27,2.725,10.981
CAMP-000005,walmart,sponsored_brands,2025-08-12 13:02:27.967686,1611,113,110.79,342.5,9,0.323,3.09,0.98,7.044,8.135
CAMP-000006,walmart,sponsored_brands,2025-08-12 13:02:27.967686,3377,13,6.5,50.25,1,0.129,7.73,0.5,0.409,8.785
CAMP-000007,walmart,sponsored_display,2025-08-12 13:02:27.967686,3815,56,46.17,93.23,1,0.495,2.02,0.82,1.493,1.881
CAMP-000008,amazon,sponsored_products,2025-08-12 13:02:27.967686,11598,718,661.59,2591.57,47,0.255,3.92,0.92,6.195,6.619
CAMP-000009,amazon,sponsored_brands,2025-08-12 13:02:27.967686,4551,227,209.77,1155.55,20,0.182,5.51,0.92,5.004,9.169
CAMP-000010,amazon,sponsored_display,2025-08-12 13:02:27.967686,5642,130,51.34,985.05,14,0.052,19.19,0.39,2.321,11.205
CAMP-000011,amazon,sponsored_brands,2025-08-12 13:02:27.967686,4858,201,184.47,312.93,19,0.589,1.7,0.92,4.141,9.836
CAMP-000012,amazon,sponsored_display,2025-08-12 13:02:27.967686,16186,1011,1158.16,11013.6,230,0.105,9.51,1.15,6.25,22.804
CAMP-000013,amazon,sponsored_products,2025-08-12 13:02:27.967686,4636,51,50.25,502.04,6,0.1,9.99,0.99,1.104,11.923
CAMP-000014,amazon,sponsored_display,2025-08-12 13:02:27.967686,1256,38,44.51,53.6,1,0.83,1.2,1.17,3.046,4.821
CAMP-000015,walmart,sponsored_display,2025-08-12 13:02:27.967686,1288,25,35.03,69.66,3,0.503,1.99,1.4,1.955,12.649
CAMP-000016,amazon,sponsored_products,2025-08-12 13:02:27.967686,3474,248,277.57,3881.16,38,0.072,13.98,1.12,7.141,15.406
CAMP-000017,walmart,sponsored_display,2025-08-12 13:02:27.967686,7330,108,250.16,148.69,2,1.682,0.59,2.32,1.487,2.563
CAMP-000018,walmart,sponsored_display,2025-08-12 13:02:27.967686,2325,139,192.7,302.78,9,0.636,1.57,1.39,5.994,7.11
CAMP-000019,amazon,sponsored_brands,2025-08-12 13:02:27.967686,2884,98,102.95,291.15,5,0.354,2.83,1.05,3.429,6.104
CAMP-000020,walmart,sponsored_products,2025-08-12 13:02:27.967686,3123,84,90.03,46.81,2,1.923,0.52,1.07,2.721,2.42
CAMP-000021,walmart,sponsored_products,2025-08-12 13:02:27.967686,117,1,2.31,0.0,0,1.0,0.0,2.31,1.427,5.045
CAMP-000022,walmart,sponsored_display,2025-08-12 13:02:27.967686,6079,385,497.91,2429.29,43,0.205,4.88,1.29,6.345,11.318
CAMP-000023,amazon,sponsored_brands,2025-08-12 13:02:27.967686,4210,35,17.89,30.55,1,0.586,1.71,0.51,0.841,3.38
CAMP-000024,walmart,sponsored_display,2025-08-12 13:02:27.967686,2421,67,28.63,103.92,1,0.275,3.63,0.43,2.771,2.477
CAMP-000025,amazon,sponsored_display,2025-08-12 13:02:27.967686,2651,85,74.05,437.81,11,0.169,5.91,0.87,3.234,13.922
CAMP-000001,amazon,sponsored_display,2025-08-13 13:02:27.967686,2062,26,23.65,64.73,2,0.365,2.74,0.91,1.282,8.403
CAMP-000002,amazon,sponsored_display,2025-08-13 13:02:27.967686,7090,304,256.36,1446.84,43,0.177,5.64,0.84,4.29,14.234
CAMP-000003,amazon,sponsored_brands,2025-08-13 13:02:27.967686,8130,462,192.38,1046.76,37,0.184,5.44,0.42,5.689,8.206
CAMP-000004,amazon,sponsored_products,2025-08-13 13:02:27.967686,13537,785,471.82,9392.49,129,0.05,19.91,0.6,5.805,16.488
CAMP-000005,amazon,sponsored_display,2025-08-13 13:02:27.967686,14673,433,519.84,4406.39,79,0.118,8.48,1.2,2.956,18.348
CAMP-000006,walmart,sponsored_brands,2025-08-13 13:02:27.967686,1199,50,32.6,156.08,5,0.209,4.79,0.65,4.177,11.927
CAMP-000007,amazon,sponsored_products,2025-08-13 13:02:27.967686,7037,188,209.58,770.67,13,0.272,3.68,1.11,2.678,7.048
CAMP-000008,walmart,sponsored_products,2025-08-13 13:02:27.967686,1659,116,146.36,170.62,4,0.858,1.17,1.26,7.016,3.92
CAMP-000009,amazon,sponsored_brands,2025-08-13 13:02:27.967686,5526,202,313.02,408.07,7,0.767,1.3,1.55,3.668,3.644
CAMP-000010,walmart,sponsored_products,2025-08-13 13:02:27.967686,3916,134,200.81,299.22,6,0.671,1.49,1.5,3.431,4.622
CAMP-000011,amazon,sponsored_display,2025-08-13 13:02:27.967686,5626,167,200.2,466.81,7,0.429,2.33,1.2,2.982,4.373
CAMP-000012,amazon,sponsored_display,2025-08-13 13:02:27.967686,3907,229,694.63,1062.24,30,0.654,1.53,3.03,5.878,13.366
CAMP-000013,walmart,sponsored_brands,2025-08-13 13:02:27.967686,2306,17,4.15,0.0,0,1.0,0.0,0.24,0.768,4.249
CAMP-000014,walmart,sponsored_brands,2025-08-13 13:02:27.967686,10453,397,209.41,4535.34,79,0.046,21.66,0.53,3.805,20.008
CAMP-000015,amazon,sponsored_products,2025-08-13 13:02:27.967686,3186,102,30.03,249.17,5,0.121,8.3,0.29,3.227,5.203
CAMP-000016,walmart,sponsored_products,2025-08-13 13:02:27.967686,1290,71,92.81,192.42,6,0.482,2.07,1.31,5.513,8.767
CAMP-000017,walmart,sponsored_display,2025-08-13 13:02:27.967686,1803,41,19.78,140.4,3,0.141,7.1,0.48,2.327,8.249
CAMP-000018,walmart,sponsored_display,2025-08-13 13:02:27.967686,2209,14,4.25,0.0,0,1.0,0.0,0.3,0.668,3.648
CAMP-000019,amazon,sponsored_brands,2025-08-13 13:02:27.967686,1421,20,37.91,78.06,2,0.486,2.06,1.9,1.434,12.958
CAMP-000020,walmart,sponsored_brands,2025-08-13 13:02:27.967686,15940,919,1388.22,13700.55,134,0.101,9.87,1.51,5.767,14.597
CAMP-000021,amazon,sponsored_display,2025-08-13 13:02:27.967686,3493,86,39.5,243.55,5,0.162,6.17,0.46,2.473,6.265
CAMP-000022,walmart,sponsored_brands,2025-08-13 13:02:27.967686,5928,776,352.25,7711.74,164,0.046,21.89,0.45,13.091,21.167
CAMP-000023,amazon,sponsored_display,2025-08-13 13:02:27.967686,4412,149,184.48,2291.86,28,0.08,12.42,1.24,3.378,19.025
CAMP-000024,walmart,sponsored_brands,2025-08-13 13:02:27.967686,1851,45,109.27,42.53,1,2.569,0.39,2.43,2.479,4.139
CAMP-000025,walmart,sponsored_brands,2025-08-13 13:02:27.967686,3076,19,29.25,41.94,1,0.697,1.43,1.54,0.639,6.205
CAMP-000001,walmart,sponsored_display,2025-08-14 13:02:27.967686,5253,193,161.2,177.52,3,0.908,1.1,0.84,3.677,2.019
CAMP-000002,amazon,sponsored_display,2025-08-14 13:02:27.967686,8849,711,434.26,5922.82,88,0.073,13.64,0.61,8.035,12.497
CAMP-000003,amazon,sponsored_brands,2025-08-14 13:02:27.967686,3929,108,104.83,859.9,13,0.122,8.2,0.97,2.77,12.563
CAMP-000004,amazon,sponsored_products,2025-08-14 13:02:27.967686,926,19,15.31,216.52,3,0.071,14.14,0.81,2.131,18.665
CAMP-000005,amazon,sponsored_display,2025-08-14 13:02:27.967686,2768,64,68.24,101.81,3,0.67,1.49,1.07,2.316,5.959
CAMP-000006,walmart,sponsored_products,2025-08-14 13:02:27.967686,1855,132,86.7,1355.57,20,0.064,15.63,0.66,7.14,15.181
CAMP-000007,amazon,sponsored_products,2025-08-14 13:02:27.967686,2721,127,72.67,223.39,9,0.325,3.07,0.57,4.686,7.396
CAMP-000008,amazon,sponsored_brands,2025-08-14 13:02:27.967686,2971,229,116.89,429.91,7,0.272,3.68,0.51,7.72,3.077
CAMP-000009,amazon,sponsored_display,2025-08-14 13:02:27.967686,3055,147,251.11,1146.02,20,0.219,4.56,1.71,4.824,13.825
CAMP-000010,amazon,sponsored_brands,2025-08-14 13:02:27.967686,21549,710,996.22,2048.52,36,0.486,2.06,1.4,3.297,5.165
CAMP-000011,walmart,sponsored_display,2025-08-14 13:02:27.967686,23167,567,316.07,1636.15,65,0.193,5.18,0.56,2.449,11.583
CAMP-000012,amazon,sponsored_brands,2025-08-14 13:02:27.967686,1822,126,92.64,944.91,18,0.098,10.2,0.74,6.939,14.479
CAMP-000013,walmart,sponsored_brands,2025-08-14 13:02:27.967686,14407,180,186.73,238.81,5,0.782,1.28,1.04,1.253,3.277
CAMP-000014,amazon,sponsored_display,2025-08-14 13:02:27.967686,33522,2160,5606.24,4537.88,89,1.235,0.81,2.6,6.444,4.142
CAMP-000015,amazon,sponsored_display,2025-08-14 13:02:27.967686,4854,94,104.23,163.67,6,0.637,1.57,1.11,1.949,6.94
CAMP-000016,walmart,sponsored_products,2025-08-14 13:02:27.967686,1490,2,4.43,0.0,0,1.0,0.0,2.22,0.181,8.05
CAMP-000017,amazon,sponsored_products,2025-08-14 13:02:27.967686,3969,95,110.02,238.81,2,0.461,2.17,1.16,2.398,2.523
CAMP-000018,amazon,sponsored_display,2025-08-14 13:02:27.967686,9377,378,595.3,2219.06,32,0.268,3.73,1.57,4.04,8.567
CAMP-000019,amazon,sponsored_products,2025-08-14 13:02:27.967686,2586,82,71.16,199.5,2,0.357,2.8,0.87,3.181,3.114
CAMP-000020,amazon,sponsored_display,2025-08-14 13:02:27.967686,5014,95,82.77,69.31,1,1.194,0.84,0.87,1.906,1.506
CAMP-000021,amazon,sponsored_products,2025-08-14 13:02:27.967686,7420,49,27.12,224.71,6,0.121,8.29,0.55,0.662,13.159
CAMP-000022,amazon,sponsored_brands,2025-08-14 13:02:27.967686,10256,694,788.42,6461.69,62,0.122,8.2,1.14,6.772,9.028
CAMP-000023,amazon,sponsored_display,2025-08-14 13:02:27.967686,3454,164,250.17,1381.73,17,0.181,5.52,1.53,4.753,10.7
CAMP-000024,walmart,sponsored_display,2025-08-14 13:02:27.967686,6622,15,6.01,134.23,2,0.045,22.34,0.4,0.228,14.669
CAMP-000025,amazon,sponsored_display,2025-08-14 13:02:27.967686,7543,125,302.57,549.56,14,0.551,1.82,2.42,1.668,11.57
CAMP-000001,walmart,sponsored_products,2025-08-15 13:02:27.967686,4215,187,334.16,193.93,6,1.723,0.58,1.79,4.442,3.565
CAMP-000002,amazon,sponsored_brands,2025-08-15 13:02:27.967686,21752,2090,6529.48,4303.42,194,1.517,0.66,3.12,9.612,9.323
CAMP-000003,walmart,sponsored_brands,2025-08-15 13:02:27.967686,10973,438,184.13,3679.87,40,0.05,19.99,0.42,3.998,9.235
CAMP-000004,amazon,sponsored_products,2025-08-15 13:02:27.967686,1142,54,45.75,206.59,8,0.221,4.52,0.85,4.728,15.051
CAMP-000005,walmart,sponsored_display,2025-08-15 13:02:27.967686,656,49,66.46,526.02,4,0.126,7.91,1.36,7.496,8.279
CAMP-000006,amazon,sponsored_display,2025-08-15 13:02:27.967686,1123,33,111.26,73.4,2,1.516,0.66,3.37,2.963,6.855
CAMP-000007,amazon,sponsored_display,2025-08-15 13:02:27.967686,7702,27,10.02,0.0,0,1.0,0.0,0.37,0.363,1.232
CAMP-000008,walmart,sponsored_products,2025-08-15 13:02:27.967686,3395,70,44.07,971.7,14,0.045,22.05,0.63,2.078,20.389
CAMP-000009,walmart,sponsored_brands,2025-08-15 13:02:27.967686,6487,365,505.17,993.16,18,0.509,1.97,1.38,5.641,5.001
CAMP-000010,amazon,sponsored_products,2025-08-15 13:02:27.967686,8199,49,32.97,86.36,2,0.382,2.62,0.67,0.605,5.223
CAMP-000011,walmart,sponsored_brands,2025-08-15 13:02:27.967686,8676,793,1076.85,3568.18,104,0.302,3.31,1.36,9.147,13.241
CAMP-000012,amazon,sponsored_products,2025-08-15 13:02:27.967686,3006,16,28.61,41.01,1,0.698,1.43,1.79,0.55,7.029
CAMP-000013,amazon,sponsored_products,2025-08-15 13:02:27.967686,37773,395,284.23,1850.4,36,0.154,6.51,0.72,1.048,9.194
CAMP-000014,walmart,sponsored_products,2025-08-15 13:02:27.967686,46736,2906,6890.49,4190.87,90,1.644,0.61,2.37,6.219,3.113
CAMP-000015,amazon,sponsored_products,2025-08-15 13:02:27.967686,9142,616,339.6,3439.49,35,0.099,10.13,0.55,6.74,5.693
CAMP-000016,walmart,sponsored_display,2025-08-15 13:02:27.967686,8120,354,350.38,5976.4,97,0.059,17.06,0.99,4.37,27.592
CAMP-000017,amazon,sponsored_display,2025-08-15 13:02:27.967686,17062,1147,2545.81,3498.96,91,0.728,1.37,2.22,6.728,7.998
CAMP-000018,amazon,sponsored_products,2025-08-15 13:02:27.967686,1419,29,66.88,93.62,1,0.714,1.4,2.31,2.09,5.086
CAMP-000019,walmart,sponsored_display,2025-08-15 13:02:27.967686,1859,26,37.48,233.63,5,0.16,6.23,1.44,1.408,21.468
CAMP-000020,amazon,sponsored_display,2025-08-15 13:02:27.967686,1296,85,65.58,113.7,2,0.577,1.73,0.77,6.596,2.414
CAMP-000021,amazon,sponsored_display,2025-08-15 13:02:27.967686,3412,246,335.98,331.01,10,1.015,0.99,1.37,7.235,4.439
CAMP-000022,walmart,sponsored_display,2025-08-15 13:02:27.967686,12518,612,1500.12,3924.81,82,0.382,2.62,2.45,4.895,13.419
CAMP-000023,walmart,sponsored_brands,2025-08-15 13:02:27.967686,3726,20,53.23,22.76,1,2.339,0.43,2.66,0.551,6.323
CAMP-000024,amazon,sponsored_display,2025-08-15 13:02:27.967686,4063,429,497.31,1392.2,21,0.357,2.8,1.16,10.566,4.902
CAMP-000025,walmart,sponsored_products,2025-08-15 13:02:27.967686,3465,27,23.87,203.88,4,0.117,8.54,0.88,0.799,16.706
CAMP-000001,walmart,sponsored_brands,2025-08-16 13:02:27.967686,4732,207,568.09,343.94,6,1.652,0.61,2.74,4.39,3.112
CAMP-000002,walmart,sponsored_display,2025-08-16 13:02:27.967686,7568,78,103.41,595.79,7,0.174,5.76,1.33,1.032,9.801
CAMP-000003,amazon,sponsored_brands,2025-08-16 13:02:27.967686,2190,41,58.84,240.25,7,0.245,4.08,1.44,1.896,18.145
CAMP-000004,amazon,sponsored_brands,2025-08-16 13:02:27.967686,4820,237,133.17,331.92,8,0.401,2.49,0.56,4.922,3.402
CAMP-000005,walmart,sponsored_products,2025-08-16 13:02:27.967686,1592,86,223.84,302.77,3,0.739,1.35,2.6,5.414,4.325
CAMP-000006,amazon,sponsored_brands,2025-08-16 13:02:27.967686,6613,162,217.28,457.45,11,0.475,2.11,1.34,2.452,7.172
CAMP-000007,walmart,sponsored_brands,2025-08-16 13:02:27.967686,3668,77,47.37,0.0,0,1.0,0.0,0.62,2.108,1.168
CAMP-000008,amazon,sponsored_products,2025-08-16 13:02:27.967686,5337,427,372.26,2550.33,52,0.146,6.85,0.87,8.01,12.314
CAMP-000009,amazon,sponsored_display,2025-08-16 13:02:27.967686,2634,90,240.91,364.57,7,0.661,1.51,2.68,3.438,8.175
CAMP-000010,amazon,sponsored_display,2025-08-16 13:02:27.967686,803,27,37.11,115.89,1,0.32,3.12,1.37,3.45,7.371
CAMP-000011,amazon,sponsored_brands,2025-08-16 13:02:27.967686,1186,17,24.34,41.24,1,0.59,1.69,1.43,1.476,6.991
CAMP-000012,amazon,sponsored_display,2025-08-16 13:02:27.967686,8159,155,160.87,686.66,14,0.234,4.27,1.04,1.91,9.196
CAMP-000013,walmart,sponsored_brands,2025-08-16 13:02:27.967686,1083,13,37.72,63.95,1,0.59,1.7,2.9,1.24,11.311
CAMP-000014,walmart,sponsored_products,2025-08-16 13:02:27.967686,4874,281,259.42,992.34,27,0.261,3.83,0.92,5.784,9.658
CAMP-000015,amazon,sponsored_brands,2025-08-16 13:02:27.967686,5121,730,1120.17,16805.82,216,0.067,15.0,1.53,14.27,29.666
CAMP-000016,walmart,sponsored_brands,2025-08-16 13:02:27.967686,3971,471,367.43,1761.26,47,0.209,4.79,0.78,11.866,10.179
